run num,date,starttime ,,starttime ,start time,endtime ,duration,Acc power,exp. target,HD-Target ,Beam Pol,K1.8D1,K1.8mom,ESS,"CM
(1/2)",beam,Trig,1st trig Req,1st trig Acc,Solenoid,Ushiwaka,FT,SYIM,TM,beam,kaon,pion,MomS+,MomS-,MS+,MS-,IF-H +,IF-H-,IF-V +,IF-V-,DEF,Comment,Log Note,k- purity,"K- on target 
(DEF)","K- on target
(DEF*0.7)","Integrated K- on target
(DEF*0.7)",integrated time,kW*week,integrated kW*week,"true K
/spill","true pi
/spill",K/pi
271,,,,,2018/1/30 10:00,2018/1/30 10:14,00:14:28,44.61,D2,Au,negative,-369,1,200,347,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9300,840,983,1500,10,43858,769530,6093218,1930517,4189164,160.2,-109.9,4.16,-0.57,109.8,-110.1,3.51,-0.52,on,[production run],,0.955,30.8M,21.5M,6.3G,75:23,0.06 ,18.52 ,184.4K,427.6K,0.431
272,,,,,2018/1/30 18:14,2018/1/30 18:14,00:00:00,49.84,D2,Au,negative,-369,1,200,347,K,"K, beam/10",,,983,1500,10,49393,849496,7109418,2089780,5046985,160.1,-109.9,4.14,-0.57,109.8,-110,3.5,-0.52,,[beam record],,,,,,,,,,,
273,,,,,2018/1/30 18:20,2018/1/30 18:21,00:00:56,49.82,D2,Au,negative,-369,1,200,350,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.52,0.55,,[CM scan] 350,,0.975,,,,,,,,,
274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
275,,,,,2018/1/30 18:21,2018/1/30 18:21,00:00:00,49.82,D2,Au,negative,-369,1,200,345,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.52,0.55,,[CM scan] 345,,0.9767,,,,,,,,,
276,,,,,2018/1/30 18:25,2018/1/30 18:26,00:00:51,49.82,D2,Au,negative,-369,1,200,340,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.52,0.55,,[CM scan] 340,,0.971,,,,,,,,,
277,,,,,2018/1/30 18:27,2018/1/30 18:27,00:00:00,49.82,D2,Au,negative,-369,1,200,335,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.52,0.55,,[CM scan] 335,,0.822,,,,,,,,,
278,,,,,2018/1/30 18:27,2018/1/30 18:28,00:00:39,49.82,D2,Au,negative,-369,1,200,355,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.52,0.55,,[CM scan] 355,,0.979,,,,,,,,,
279,,,,,2018/1/30 18:28,2018/1/30 18:29,00:01:21,49.82,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.52,0.55,,[CM scan] 348,,0.985,,,,,,,,,
280,,,,,2018/1/30 18:30,2018/1/30 18:31,00:00:48,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,0.5,0.1,,"[IF-Y scan] 0.5, 0.1",,,,,,,,,,,
281,,,,,2018/1/30 18:32,2018/1/30 18:32,00:00:37,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,1,0.7,,"[IF-Y scan] 1.0, 0.7",,,,,,,,,,,
282,,,,,2018/1/30 18:34,2018/1/30 18:35,00:01:03,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,1.5,1.2,,"[IF-Y scan] 1.5, 1.2",,0.961,,,,,,,,,
283,,,,,2018/1/30 18:35,2018/1/30 18:36,00:00:38,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2,1.7,,"[IF-Y scan] 2.0, 1.7",,0.964,,,,,,,,,
284,,,,,2018/1/30 18:36,2018/1/30 18:37,00:00:51,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,2.5,2.2,,"[IF-Y scan] 2.5, 2.2",,0.961,,,,,,,,,
285,,,,,2018/1/30 18:37,2018/1/30 18:38,00:00:44,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,3,2.7,,"[IF-Y scan] 3.0, 2.7",,0.912,,,,,,,,,
286,,,,,2018/1/30 18:38,2018/1/30 18:39,00:00:57,49.78,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,4.14,-0.57,109.8,-110,3.5,3.2,,"[IF-Y scan] 3.5, 3.2",,0.659,,,,,,,,,
287,,,,,2018/1/30 18:42,2018/1/30 18:42,00:00:43,49.89,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,-0.02,-0.88,109.8,-110,2.71,0.73,,"[MS scan] -0.02, -0.88",,0.938,,,,,,,,,
288,,,,,2018/1/30 18:43,2018/1/30 18:44,00:00:41,49.89,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,1,0,109.8,-110,2.71,0.73,,"[MS scan] 1.00, 0.00",,0.987,,,,,,,,,
289,,,,,2018/1/30 18:44,2018/1/30 18:45,00:00:39,49.89,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,1.98,1.1,109.8,-110,2.71,0.73,,"[MS scan] 1.98, 1.10",,0.994,,,,,,,,,
290,,,,,2018/1/30 18:45,2018/1/30 18:46,00:00:38,49.89,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,3.01,2.14,109.8,-110,2.71,0.73,,"[MS scan] 3.01, 2.14",,0.992,,,,,,,,,
291,,,,,2018/1/30 18:46,2018/1/30 18:47,00:00:46,49.89,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,3.98,3.11,109.8,-110,2.71,0.73,,"[MS scan] 3.98, 3.11",,0.976,,,,,,,,,
292,,,,,2018/1/30 18:47,2018/1/30 18:49,00:01:12,49.89,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.9,2.49,1.66,109.8,-110,2.71,0.73,,"[MS scan] 2.49, 1.66",,0.995,,,,,,,,,
293,,,,,2018/1/30 18:51,2018/1/30 18:54,00:03:03,49.8,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,10,48273,848958,7081892,2139222,4968902,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[beam record],,0.971,,,,,,,,,
294,,,,,2018/1/30 18:55,2018/1/30 18:59,00:03:38,49.8,D2,Au,negative,-369,1,200,348,K,beam/2,,,983,1500,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[D5 scan] -1866,,,,,,,,,,,
295,,,,,2018/1/30 18:59,2018/1/30 19:03,00:03:32,49.8,D2,Au,negative,-369,1,200,348,K,beam/2,,,983,1500,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[D5 scan] -1366,,,,,,,,,,,
296,,,,,2018/1/30 19:05,2018/1/30 19:07,00:01:50,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,-1900,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] -1900,,,,,,,,,,,
297,,,,,2018/1/30 19:07,2018/1/30 19:09,00:01:46,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,-1550,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] -1550,,,,,,,,,,,
298,,,,,2018/1/30 19:10,2018/1/30 19:11,00:01:48,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,-1200,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] -1200,,,,,,,,,,,
299,,,,,2018/1/30 19:12,2018/1/30 19:13,00:01:46,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,-900,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] -900,,,,,,,,,,,
300,,,,,2018/1/30 19:14,2018/1/30 19:15,00:01:47,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,-600,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] -600,,,,,,,,,,,
301,,,,,2018/1/30 19:16,2018/1/30 19:17,00:01:50,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,-300,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] -300,,,,,,,,,,,
302,,,,,2018/1/30 19:18,2018/1/30 19:19,00:01:46,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,0,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] 0,,,,,,,,,,,
303,,,,,2018/1/30 19:20,2018/1/30 19:22,00:01:49,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,350,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] 350,,,,,,,,,,,
304,,,,,2018/1/30 19:22,2018/1/30 19:24,00:01:54,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,700,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] 700,,,,,,,,,,,
305,,,,,2018/1/30 19:24,2018/1/30 19:26,00:01:53,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,1800,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] 1800,,,,,,,,,,,
306,,,,,2018/1/30 19:27,2018/1/30 19:28,00:01:46,49.8,D2,Au,negative,-369,1,200,348,K,pi,,,983,2150,,,,,,,160.1,-109.9,3.94,-0.77,109.8,-110,3.71,-0.34,,[USWK scan] 2150,,,,,,,,,,,
307,,,,,2018/1/30 19:30,2018/1/30 20:28,00:58:03,49.78,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,957,983,1500,10,49141,849794,7123696,2146012,5002474,160.1,-109.8,3.94,-0.77,109.8,-110.1,3.72,-0.34,on,[production run] stopped due to MPS,Main Log vol.40,0.953,137.0M,95.9M,6.4G,76:21,0.29 ,18.81 ,204.5K,510.3K,0.401
308,,,,,2018/1/30 21:47,2018/1/30 22:49,01:00:45,49.71,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,926,983,1500,10,49188,849442,6939079,2092408,4870717,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.33,on,[production run],,0.947,138.9M,97.2M,6.5G,77:21,0.30 ,19.10 ,198.2K,498.2K,0.398
309,,,,,2018/1/30 22:49,2018/1/31 0:10,00:59:04,49.79,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,926,983,1500,10,49133,848955,6933322,2090545,4866849,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.34,on,[production run] no cosmic-ray data in 23:00~23:21,,0.946,134.8M,94.3M,6.6G,78:20,0.29 ,19.40 ,197.8K,498.0K,0.397
310,,,,,2018/1/31 0:10,2018/1/31 1:21,00:59:47,49.78,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,940,983,1500,10,48626,849669,6904972,2085136,4843370,160.2,-109.7,3.94,-0.76,109.8,-110,3.72,-0.33,on,[production run],,0.946,136.1M,95.2M,6.7G,79:20,0.29 ,19.69 ,197.3K,495.6K,0.398
311,,,,,2018/1/31 1:21,2018/1/31 2:21,00:58:46,49.78,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,919,983,1500,10,49234,851073,6911372,2082544,4852163,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.34,on,[production run],,0.942,133.0M,93.1M,6.8G,80:19,0.29 ,19.97 ,196.2K,497.3K,0.394
312,,,,,2018/1/31 2:21,2018/1/31 3:19,00:58:25,49.88,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,929,983,1500,10,48730,850438,6854873,2072287,4806585,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.33,on,[production run],,0.938,131.0M,91.7M,6.9G,81:17,0.29 ,20.26 ,194.4K,493.5K,0.394
313,,,,,2018/1/31 3:20,2018/1/31 4:36,00:57:38,49.8,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10400,934,983,1500,10,49228,850280,6911694,2097043,4838165,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.34,on,[production run],,0.952,132.8M,92.9M,6.9G,82:15,0.28 ,20.54 ,199.6K,493.9K,0.404
314,,,,,2018/1/31 4:36,2018/1/31 5:34,00:58:36,49.85,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,921,983,1500,10,48819,850699,6956407,2109313,4870975,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.34,on,[production run],,0.953,135.9M,95.1M,7.0G,83:14,0.29 ,20.83 ,201.0K,497.0K,0.404
315,,,,,2018/1/31 5:35,2018/1/31 6:45,00:55:31,49.84,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10400,925,983,1500,10,49109,849727,6945549,2108109,4861620,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.34,on,[production run],,0.952,128.6M,90.0M,7.1G,84:09,0.27 ,21.10 ,200.7K,496.3K,0.404
316,,,,,2018/1/31 6:45,2018/1/31 7:37,00:52:45,49.78,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,927,983,1500,10,49119,849026,6967290,2114306,4876860,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.34,on,[production run] stopped due to MPS,,0.949,122.1M,85.5M,7.2G,85:02,0.26 ,21.36 ,200.6K,498.5K,0.403
317,,,,,2018/1/31 7:50,2018/1/31 9:00,01:09:11,49.75,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,923,983,1500,10,48692,849689,6987933,2111073,4900587,160.2,-109.8,3.94,-0.76,109.8,-110,3.72,-0.33,on,[production run],,0.951,160.3M,112.2M,7.3G,86:11,0.34 ,21.70 ,200.8K,500.4K,0.401
318,,,,,2018/2/1 16:00,2018/2/1 16:05,00:04:49,50.68,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,10,48986,864573,6576775,2078391,4519899,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.34,,[beam record],,,,,,,,,,,
319,,,,,2018/2/1 16:05,2018/2/1 16:09,00:03:39,50.68,D2,Au,negative,-369,1,200,348,K,beam/2,,,983,1500,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.34,,[D5 scan] -1866,,,,,,,,,,,
320,,,,,2018/2/1 16:09,2018/2/1 16:13,00:03:38,50.68,D2,Au,negative,-369,1,200,348,K,beam/2,,,983,1500,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.34,,[D5 scan] -1366,,,,,,,,,,,
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
322,,,,,2018/2/1 17:09,2018/2/1 17:11,00:01:48,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-1900,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] -1900,,,,,,,,,,,
323,,,,,2018/2/1 17:11,2018/2/1 17:13,00:01:49,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-1550,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] -1550,,,,,,,,,,,
324,,,,,2018/2/1 17:13,2018/2/1 17:15,00:01:50,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-1200,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] -1200,,,,,,,,,,,
325,,,,,2018/2/1 17:15,2018/2/1 17:17,00:01:47,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-900,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] -900,,,,,,,,,,,
326,,,,,2018/2/1 17:18,2018/2/1 17:19,00:01:46,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-600,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] -600,,,,,,,,,,,
327,,,,,2018/2/1 17:19,2018/2/1 17:21,00:01:48,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-300,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] -300,,,,,,,,,,,
328,,,,,2018/2/1 17:22,2018/2/1 17:23,00:01:50,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,0,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] 0,,,,,,,,,,,
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,,2018/2/1 17:39,2018/2/1 17:41,00:01:48,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,350,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] 350,,,,,,,,,,,
331,,,,,2018/2/1 17:41,2018/2/1 17:43,00:01:48,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,700,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] 700,,,,,,,,,,,
332,,,,,2018/2/1 17:44,2018/2/1 17:46,00:01:54,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,1800,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] 1800,,,,,,,,,,,
333,,,,,2018/2/1 17:46,2018/2/1 17:48,00:01:48,50.81,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,2150,,,,,,,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,,[USWK scan w/ pbar] 2150,,,,,,,,,,,
334,,,,,2018/2/1 17:51,2018/2/1 18:54,01:00:42,50.64,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,948,983,1500,10,48902,866775,6774549,2089077,4710260,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.949,138.9M,97.2M,7.4G,87:12,0.30 ,22.00 ,198.3K,481.7K,0.412
335,,,,,2018/2/1 18:55,2018/2/1 19:56,01:00:48,50.71,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,926,983,1500,10,48998,866792,6775085,2085700,4714151,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.949,138.9M,97.2M,7.5G,88:13,0.30 ,22.30 ,197.9K,482.1K,0.411
336,,,,,2018/2/1 19:56,2018/2/1 20:57,01:00:47,50.83,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,921,983,1500,10,48850,864839,6773730,2085097,4713199,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.954,139.5M,97.7M,7.6G,89:13,0.30 ,22.60 ,198.9K,480.9K,0.414
337,,,,,2018/2/1 20:57,2018/2/1 22:18,01:00:44,50.71,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,926,983,1500,10,48788,865294,6729034,2074123,4680138,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.34,on,"[production run] no cosmic-ray data in 21:00~21:15, 21:21~21:25",,0.946,137.5M,96.2M,7.7G,90:14,0.30 ,22.91 ,196.2K,479.2K,0.409
338,,,,,2018/2/1 22:18,2018/2/1 23:20,01:00:48,50.62,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,900,983,1500,10,48451,865893,6727087,2078087,4673311,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.946,137.9M,96.5M,7.8G,91:15,0.30 ,23.21 ,196.6K,478.6K,0.411
339,,,,,2018/2/1 23:20,2018/2/2 0:26,00:58:45,50.61,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,912,983,1500,10,49124,866635,6723184,2077152,4670618,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run] no cosmic-ray data in 23:29~23:33,,0.947,133.3M,93.3M,7.9G,92:14,0.29 ,23.50 ,196.7K,478.1K,0.411
340,,,,,2018/2/2 0:26,2018/2/2 1:35,00:54:51,50.72,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,905,983,1500,10,48576,868850,6736339,2081951,4679264,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.948,124.9M,87.4M,8.0G,93:08,0.27 ,23.77 ,197.4K,478.8K,0.412
341,,,,,2018/2/2 1:35,2018/2/2 2:34,00:59:10,50.72,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,901,983,1500,10,48534,866360,6643343,2065952,4602945,160.1,-109.9,3.94,-0.76,109.8,-110,3.71,-0.35,on,[production run],,0.951,134.1M,93.9M,8.1G,94:08,0.30 ,24.07 ,196.5K,470.4K,0.418
342,,,,,2018/2/2 2:34,2018/2/2 3:33,00:58:18,50.72,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,906,983,1500,10,48974,868321,6686645,2073943,4637671,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.942,131.4M,92.0M,8.2G,95:06,0.29 ,24.36 ,195.4K,475.8K,0.411
343,,,,,2018/2/2 3:33,2018/2/2 3:57,00:22:44,50.66,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,905,983,1500,10,49351,867411,6632541,2061027,4595950,160.1,-109.8,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run] ESS trip -> DCs down -> stopped,,0.972,52.5M,36.8M,8.2G,95:29,0.11 ,24.47 ,200.3K,465.4K,0.430
344,,,,,2018/2/2 3:58,2018/2/2 4:57,00:57:14,50.65,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,890,983,1500,10,48977,868291,6628398,2059649,4593391,160.1,-109.8,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.95,129.2M,90.5M,8.3G,96:26,0.29 ,24.76 ,195.7K,469.6K,0.417
345,,,,,2018/2/2 4:57,2018/2/2 5:56,00:58:16,50.75,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,903,983,1500,10,48751,868907,6555407,2026966,4553082,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.94,128.1M,89.7M,8.4G,97:24,0.29 ,25.05 ,190.5K,467.5K,0.408
346,,,,,2018/2/2 5:56,2018/2/2 6:56,00:59:08,50.69,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,900,983,1500,10,48885,865800,6566307,2013389,4578658,160.1,-109.9,3.94,-0.76,109.8,-110,3.72,-0.35,on,[production run],,0.94,129.1M,90.4M,8.5G,98:23,0.30 ,25.34 ,189.3K,469.9K,0.403
